Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,
Henk Vermeer,@henkvermeer,2024-05-25T15:51:53.000Z,True,Jammer dat deze boekhandel niet kan rekenen of probeert de winst te verhogen.....,0,0,0,68K,[],[],[],https://pbs.twimg.com/profile_images/1705912137699192832/-rtinJio_normal.jpg,https://x.com/henkvermeer/status/1794395976553091281,tweet_id:1794395976553091281,
Caroline van der Plas,@lientje1967,2024-05-24T22:31:12.000Z,False,"Ook daarom gaan we naar Brussel. Met je “Brussel ziet je aankomen…”  Het tij zal keren. Mss niet morgen, mss niet overmorgen. Maar het tij zál keren. Wij gaan er voor strijden. #EUVerkiezingen#6Juni#BBBeterNederland#Lijst13",0,0,0,92K,"['#EUVerkiezingen', '#6Juni', '#BBBeterNederland', '#Lijst13']",[],[],https://pbs.twimg.com/profile_images/1768768680702173184/FpfHCe6U_normal.jpg,https://x.com/lientje1967/status/1794134079115342128,tweet_id:1794134079115342128,
Pieter Omtzigt,@PieterOmtzigt,2024-05-24T19:51:42.000Z,True,"De krant wordt inderdaad 11% duurder. Niet mijn favoriete maatregel

Maar ik heb wel de advertentie van D66 gemist waarin ze trots vertelden dat ze de belasting op aardgas enorm verhoogd hebben.  (Zie tarieven links)",0,0,0,423K,[],[],[],https://pbs.twimg.com/profile_images/1717845854730473472/niqccoSp_normal.jpg,https://x.com/PieterOmtzigt/status/1794093938980098313,tweet_id:1794093938980098313,
Wierd Duk ܦܝܪܬ ܕܘܟ,@wierdduk,2024-05-25T16:02:11.000Z,True,"Moslims zijn geen ras, ook al wil jij dat nog zo graag, Martijn:",0,0,0,27K,[],[],[],https://pbs.twimg.com/profile_images/1741851105800146944/P4j8NNxH_normal.jpg,https://x.com/wierdduk/status/1794398568138109084,tweet_id:1794398568138109084,
Eurovision France,@EurovisionF2,2024-05-11T19:33:07.000Z,False,"Le Luxembourg fait son grand retour à l'#Eurovision, pour notre plus grand plaisir !

Sa candidate interprète ""Fighter"" en anglais et en français à Malmö, qu'en pensez-vous ?#Eurovision #Eurovision2024",0,0,0,0,"['#Eurovision', '#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1734614566766833664/DG9XsEBu_normal.jpg,https://x.com/EurovisionF2/status/1789378222284505171/photo/1,tweet_id:1,
ROSA LOPEZ,@_R0SA_PARKS,2024-05-12T00:19:29.000Z,False,EUROVISION/COI FORFAIT DE BLANCHISEMENT  DES GENOCIDES.,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1723472215822249984/usw3a6ea_normal.jpg,https://x.com/_R0SA_PARKS/status/1789450287918313950,tweet_id:1789450287918313950,
ROSA LOPEZ,@_R0SA_PARKS,2024-05-12T00:20:37.000Z,False,,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1723472215822249984/usw3a6ea_normal.jpg,https://x.com/_R0SA_PARKS/status/1789450571566436744,tweet_id:1789450571566436744,
DUBOIS Nicole,@NicolNogent,2024-05-11T20:58:56.000Z,False,"Je ne sais pas, je boycotte",0,0,0,38,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/NicolNogent/status/1789399818739069433,tweet_id:1789399818739069433,
Hihihi,@Hihihi866415951,2024-05-11T22:53:56.000Z,False,"Oui et non !
On est loin de la classe de Corrine  Hermès et ...même pas capable de donner des points en angalisb",0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1563047859624214528/6w0z50KC_normal.jpg,https://x.com/Hihihi866415951/status/1789428755821113438,tweet_id:1789428755821113438,
Christophe BILLON,@BillundOne,2024-05-11T19:42:42.000Z,False,C'est très bien.,0,0,0,175,[],[],[],https://pbs.twimg.com/profile_images/957618455020269568/CQA9Fkfc_normal.jpg,https://x.com/BillundOne/status/1789380633317278095,tweet_id:1789380633317278095,
Sands pierre2024,@pierre_san93721,2024-05-11T21:01:18.000Z,False,Croatie ,0,0,0,50,[],[],"['\\U0001f44d\\U0001f3fb', '\\U0001f44d\\U0001f3fb', '\\U0001f44d\\U0001f3fb', '\\U0001f44d\\U0001f3fb', '\\U0001f44d\\U0001f3fb']",https://pbs.twimg.com/profile_images/1793584822570352640/6ueCkeuz_normal.jpg,https://x.com/pierre_san93721/status/1789400414669996063,tweet_id:1789400414669996063,
Minolog,@Minolog22,2024-05-12T04:29:26.000Z,False,De la merde sioniste,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1784577217286004736/EW4cYilI_normal.jpg,https://x.com/Minolog22/status/1789513188972605927,tweet_id:1789513188972605927,
Xavier B,@misterxavbo,2024-05-11T19:34:51.000Z,False,Difficile à dire on n’entend pas les voix des chanteurs.euses on a l’impression d’entendre des choristes en fond alors que ce sont les leads ! Les PBO et le son public sont trop forts et les micros des leads trop faibles,0,0,0,317,[],[],[],https://pbs.twimg.com/profile_images/1718469043428995072/JBXQaldD_normal.jpg,https://x.com/misterxavbo/status/1789378657443590580,tweet_id:1789378657443590580,
Lesley Hamill,@lesley_hamill,2024-05-11T19:49:12.000Z,False,J’adore!,0,0,0,157,[],[],[],https://pbs.twimg.com/profile_images/1560692697702154240/vSJe9eOy_normal.jpg,https://x.com/lesley_hamill/status/1789382267548082298,tweet_id:1789382267548082298,
Frédie,@Fredielou,2024-05-11T20:54:44.000Z,False,J'ai beaucoup aimé !,0,0,0,67,[],[],[],https://pbs.twimg.com/profile_images/1780562512557056001/LErF_F3O_normal.jpg,https://x.com/Fredielou/status/1789398759203291212,tweet_id:1789398759203291212,
asgirninoh,@Asgirninoh98,2024-05-11T19:34:55.000Z,False,la Fougnasse,0,0,0,232,[],[],[],https://pbs.twimg.com/profile_images/1775490260899598337/thAaxmvD_normal.jpg,https://x.com/Asgirninoh98/status/1789378672555675685,tweet_id:1789378672555675685,
Eurovision Türkiye,@Eurovisn_Turkey,2024-05-11T19:31:30.000Z,True," Yine yeni yeniden LÜKSEMBURG31 yıllık uzun bir aradan sonra Eurovision'a geri dönen Lüksemburg'u ""Fighter"" şarkısı ile Tali temsil ediyor. şarkının üç yıl önce bir erkek şarkıcı için yazıldığın biliyor muydunuz? #Luxembourg #Eurovision2024",0,0,0,0,"['#Luxembourg', '#Eurovision2024']",[],"['\\U0001f1f1\\U0001f1fa', '\\U0001f60d']",https://pbs.twimg.com/profile_images/1719073186812231680/kSfWoO74_normal.jpg,https://x.com/Eurovisn_Turkey/status/1789377813306355836,tweet_id:1789377813306355836,
outofcontext cem,@outofcontextcem,2024-05-11T19:34:24.000Z,False,İlk 10.,0,0,0,158,[],[],[],https://pbs.twimg.com/profile_images/1787198058838499328/bK1vl9MJ_normal.jpg,https://x.com/outofcontextcem/status/1789378541626278242,tweet_id:1789378541626278242,
Uğurcan,@Ugur_Can22,2024-05-11T19:31:35.000Z,False,Lüksemburg bugüne kadar birincimdi ama Hollanda hakkındaki açıklamaları benim için bardağı taşırdı direkt İsrail ole birlikte son sırama aldım başarı maşarı da dilemiyorum,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1750859736688316416/SX5OhrRu_normal.jpg,https://x.com/Ugur_Can22/status/1789377833514475819,tweet_id:1789377833514475819,
ramsey,@fuckmybadhabit,2024-05-11T19:34:02.000Z,False,zionist olması bi yana başından beri en overrated entry,0,0,0,807,[],[],[],https://pbs.twimg.com/profile_images/1662955121477550082/eaHy-0mR_normal.jpg,https://x.com/fuckmybadhabit/status/1789378451763261926,tweet_id:1789378451763261926,
_SıLaTeKin_1907_171123_08321,@silatekin1907,2024-05-11T19:34:55.000Z,False,1 point o da parçaya,0,0,0,261,[],[],[],https://pbs.twimg.com/profile_images/1764745038867677184/-sX6DSZU_normal.jpg,https://x.com/silatekin1907/status/1789378673709097304,tweet_id:1789378673709097304,
SILLAGE7,@hadicanonem7,2024-05-11T19:43:58.000Z,False,Başarılıydı,0,0,0,148,[],[],[],https://pbs.twimg.com/profile_images/1725335463416717312/vG6qZkeo_normal.jpg,https://x.com/hadicanonem7/status/1789380949664272836,tweet_id:1789380949664272836,
melih yargıcı,@yargicimelih,2024-05-25T09:35:51.000Z,True,bu kadar tuhaf hareketler yapıp sempatisinden hiçbir şey kaybetmeyecek dünyadaki tek insan galiba hahsjsksksjsk,0,0,0,37K,[],[],[],https://pbs.twimg.com/profile_images/1788168599904923648/hcXFmIGS_normal.jpg,https://x.com/yargicimelih/status/1794301343676731629,tweet_id:1794301343676731629,
Jenni,@hashjenni,2024-05-24T18:52:27.000Z,True,"Children under 5, actually.",0,0,0,5.7M,[],[],[],https://pbs.twimg.com/profile_images/1712511548986634250/0MNjCyuI_normal.jpg,https://x.com/hashjenni/status/1794079027902165087,tweet_id:1794079027902165087,
thanos.,@THANOSNOVA,2024-05-25T09:57:42.000Z,True,what-,0,0,0,192K,[],[],[],https://pbs.twimg.com/profile_images/1753095081429450752/ZYFeyTnU_normal.jpg,https://x.com/THANOSNOVA/status/1794306844347019360,tweet_id:1794306844347019360,
Tori atheist,@ToriatheistTori,2024-05-24T00:42:28.000Z,False,,0,0,0,572K,[],[],[],https://pbs.twimg.com/profile_images/1648206419542568960/2T5vytRr_normal.jpg,https://x.com/ToriatheistTori/status/1793804723822452983,tweet_id:1793804723822452983,
BoomRadioUK,@BoomRadioUK,2024-05-11T19:30:00.000Z,False,On this #Eurovision night - which was your favourite ever Eurovision song? #Eurovision2024,0,0,0,0,"['#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1571970158465351687/0pLz69uC_normal.jpg,https://x.com/BoomRadioUK/status/1789377436750360950/photo/1,tweet_id:1,
waffles,@waffles1243,2024-05-11T20:44:53.000Z,True,Scott Fitzgerald - Go,0,0,0,76,[],[],[],https://pbs.twimg.com/profile_images/1565276393096740864/N_7R3sIM_normal.jpg,https://x.com/waffles1243/status/1789396280185098303,tweet_id:1789396280185098303,
Martyn Faulds,@MartynRocky,2024-05-12T20:16:08.000Z,False,"The Shadows-Let Me Be The One 1975,it came in 2nd with 131 points,but nobody hardly ever plays it.",0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1369383451552583685/N1ddr5MD_normal.jpg,https://x.com/MartynRocky/status/1789751436034597008,tweet_id:1789751436034597008,
Helen Backshall,@LadyHelen08,2024-05-11T21:12:04.000Z,False,Waterloo.  It paved the way for the greatest pop group ever!,0,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1663247718183993369/tqtcp01m_normal.jpg,https://x.com/LadyHelen08/status/1789403120960750077,tweet_id:1789403120960750077,
Angie,@MrsC118,2024-05-12T11:37:25.000Z,False,"Michael Ball if it's a UK one, or Lordi from Finland",0,0,0,71,[],[],[],https://pbs.twimg.com/profile_images/1768313704389459968/Bd_B3RgN_normal.jpg,https://x.com/MrsC118/status/1789620896266584270,tweet_id:1789620896266584270,
NickyMonty,@montyfython,2024-05-11T21:26:38.000Z,False,Nicole 1982.,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1024544780884291584/XMdjNyNH_normal.jpg,https://x.com/montyfython/status/1789406789701619928,tweet_id:1789406789701619928,
Stephen Coverdale,@Iwasblindnowic,2024-05-11T19:51:45.000Z,False,Any song   that makes you smile ,0,0,0,108,[],[],"['\\U0001f3b5', '\\U0001f603']",https://pbs.twimg.com/profile_images/1249614689853747200/zUJ0GiOO_normal.jpg,https://x.com/Iwasblindnowic/status/1789382908811088197,tweet_id:1789382908811088197,
Barry McWilliams,@baz48,2024-05-11T19:35:25.000Z,False,Wonderful Dream by Anne Marie David,0,0,0,91,[],[],[],https://pbs.twimg.com/profile_images/1607466479309529097/ikD0a2DA_normal.jpg,https://x.com/baz48/status/1789378800872042648,tweet_id:1789378800872042648,
Barry McWilliams,@baz48,2024-05-11T19:42:36.000Z,False,"https://google.com/search?client=safari&sca_esv=359d6b2fe139ffab&sca_upv=1&hl=en-gb&q=wonderful+dream+anne+marie+david+eurovision&tbm=vid&source=lnms&prmd=vinbmtz&sa=X&ved=2ahUKEwjru8HzrIaGAxVTbvEDHcXyDV0Q0pQJegQIDRAB&biw=428&bih=736&dpr=3#fpstate=ive&ip=1&vld=cid:5b8d6c32,vid:5cspG8kFSio,st:0…",0,0,0,74,[],[],[],https://pbs.twimg.com/profile_images/1607466479309529097/ikD0a2DA_normal.jpg,https://x.com/baz48/status/1789380608579276967,tweet_id:1789380608579276967,
Laaamooo,@StevieJ01510766,2024-05-11T21:12:00.000Z,False,France Gall…winner in 1965…great song!,0,0,0,66,[],[],[],https://pbs.twimg.com/profile_images/1636721088775311361/xFESHK-w_normal.jpg,https://x.com/StevieJ01510766/status/1789403103441174783,tweet_id:1789403103441174783,
graeme tonge,@mrgraybags,2024-05-12T22:26:35.000Z,False,The early stuff was the best...boom banga bang...those were the days..congratulations...Nicole's a little peace should have been a universal peace song...beautiful tune...the catchy tunes are always the best with your man wogan with his quirky narrative,0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1569765265/DSC00367-2_normal.JPG,https://x.com/mrgraybags/status/1789784263979671728,tweet_id:1789784263979671728,
Experimental Game Theory,@parallelspock,2024-05-11T19:37:03.000Z,False,Let Your Hips Go Hippity Bump Bump,0,0,0,65,[],[],[],https://pbs.twimg.com/profile_images/1617621731580993547/o1SWX-MI_normal.jpg,https://x.com/parallelspock/status/1789379210970054691,tweet_id:1789379210970054691,
DaViD B,@DavidBnut,2024-05-11T20:21:57.000Z,False,"שיעמום, איטליה",0,0,0,360,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789390510353707261,tweet_id:1789390510353707261,
DaViD B,@DavidBnut,2024-05-11T20:32:45.000Z,False,הזיה ושמה פינלנד,0,0,0,709,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789393228589932919,tweet_id:1789393228589932919,
DaViD B,@DavidBnut,2024-05-11T20:55:17.000Z,False,סלובניה לבושה רק בגרביון,0,0,0,492,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789398896801620204,tweet_id:1789398896801620204,
DaViD B,@DavidBnut,2024-05-11T19:39:35.000Z,False,ביצוע מושלם ואיכותי של עדן ,0,0,0,878,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789379848093229304,tweet_id:1789379848093229304,
DaViD B,@DavidBnut,2024-05-11T19:41:22.000Z,False,,0,0,0,482,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789380296942424240,tweet_id:1789380296942424240,
DaViD B,@DavidBnut,2024-05-11T19:49:26.000Z,False,ספרד עם שיר משנות ה80,0,0,0,331,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789382324825575656,tweet_id:1789382324825575656,
Hagai,@UKRPrevail,2024-05-11T20:49:22.000Z,False,שכחת את הבטלנים אתמול..,0,0,0,95,[],[],[],https://pbs.twimg.com/profile_images/1633543475818815489/IdNtW4kl_normal.jpg,https://x.com/UKRPrevail/status/1789397407966364146,tweet_id:1789397407966364146,
DaViD B,@DavidBnut,2024-05-11T20:49:52.000Z,False,התמקדתי באלה שעשו הישג,0,0,0,95,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789397534726554103,tweet_id:1789397534726554103,
DaViD B,@DavidBnut,2024-05-11T20:02:07.000Z,False,"פלסטיק משעמם, לטביה",0,0,0,376,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789385518632825259,tweet_id:1789385518632825259,
DaViD B,@DavidBnut,2024-05-11T20:11:38.000Z,False,"עוד עוכר ישראל, בריטניה.
שיר משעמם.",0,0,0,344,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789387912271757500,tweet_id:1789387912271757500,
DaViD B,@DavidBnut,2024-05-11T20:19:09.000Z,False,צרחות מנורווגיה ,0,0,0,247,[],[],['\\U0001f47d'],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789389806666907803,tweet_id:1789389806666907803,
DaViD B,@DavidBnut,2024-05-11T20:26:46.000Z,False,"שיר על סלע, סרביה",0,0,0,307,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789391724147622168,tweet_id:1789391724147622168,
DaViD B,@DavidBnut,2024-05-11T20:43:20.000Z,False,"קפריסין, סביר",0,0,0,313,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789395889779274178,tweet_id:1789395889779274178,
DaViD B,@DavidBnut,2024-05-11T20:48:02.000Z,False,שוויץ. אפרסק בחצאית. מועמד למקום 3.,0,0,0,350,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789397072275243346,tweet_id:1789397072275243346,
DaViD B,@DavidBnut,2024-05-11T21:00:22.000Z,False,"בייבי לזנה, קרואטיה. מתחרה איתנו על הבכורה",0,0,0,366,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789400177721188704,tweet_id:1789400177721188704,
DaViD B,@DavidBnut,2024-05-11T22:00:10.000Z,False,שרשור ניקוד  שופטים + קהל,0,0,0,337,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789415226472841298,tweet_id:1789415226472841298,
Yonatan Kogot,@KogotYonatan,2024-05-11T19:33:22.000Z,False,אתה בעצם טוען שהמלחמה תסתיים בשנה הקרובה?,0,0,0,183,[],[],[],https://pbs.twimg.com/profile_images/1151547690385313792/5P7BV9mo_normal.jpg,https://x.com/KogotYonatan/status/1789378282351136843,tweet_id:1789378282351136843,
DaViD B,@DavidBnut,2024-05-11T19:35:00.000Z,False,בקיץ הכל מסתיים,0,0,0,235,[],[],[],https://pbs.twimg.com/profile_images/1710759931958165504/__NSrCdX_normal.jpg,https://x.com/DavidBnut/status/1789378696219906510,tweet_id:1789378696219906510,
שוויצר רטה,@SwwyzrR,2024-05-11T21:52:50.000Z,False,אמן!,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1791018495490080769/l58D4IEk_normal.jpg,https://x.com/SwwyzrR/status/1789413380463235281,tweet_id:1789413380463235281,
Ofir,@ofirhe,2024-05-11T20:59:26.000Z,False,מסכים.,0,0,0,59,[],[],[],https://pbs.twimg.com/profile_images/1136984674998333441/r4wVSUh9_normal.jpg,https://x.com/ofirhe/status/1789399942890397861,tweet_id:1789399942890397861,
